CURclassMarker,numTestsEstimated,doneTests,numCrashes,numCandidates,numRaces,time,memory,testMode,not_tested, false_positive, benign, order-dependent, violating, harmful
Running Actul test environment
CURclassMarker,1607,2426,494,330,320,23.65,36,i,10,0,305,15,0,0
CURclassMarker,1607,2427,495,330,320,23.66,36,i,10,0,305,15,0,0
CURclassMarker,1607,2428,495,330,320,23.671,36,i,10,0,305,15,0,0
CURclassMarker,1607,2429,495,330,320,23.699,36,i,10,0,305,15,0,0
CURclassMarker,1607,2430,495,330,320,23.713,36,i,10,0,305,15,0,0
CURclassMarker,1607,2431,496,330,320,23.724,36,i,10,0,305,15,0,0
CURclassMarker,1607,2432,496,330,320,23.736,36,i,10,0,305,15,0,0
CURclassMarker,1607,2433,497,330,320,23.747,36,i,10,0,305,15,0,0
CURclassMarker,1607,2434,497,330,320,23.756,36,i,10,0,305,15,0,0
CURclassMarker,1607,2435,498,330,320,23.765,36,i,10,0,305,15,0,0
CURclassMarker,1607,2436,498,330,320,23.774,36,i,10,0,305,15,0,0
CURclassMarker,1607,2437,498,330,320,23.784,36,i,10,0,305,15,0,0
CURclassMarker,1607,2438,498,330,320,23.793,36,i,10,0,305,15,0,0
CURclassMarker,1607,2439,499,330,320,23.802,36,i,10,0,305,15,0,0
CURclassMarker,1607,2440,499,330,320,23.811,36,i,10,0,305,15,0,0
CURclassMarker,1607,2441,499,330,320,23.84,36,i,10,0,305,15,0,0
CURclassMarker,1607,2442,499,330,320,23.851,36,i,10,0,305,15,0,0
CURclassMarker,1607,2443,500,330,320,23.861,36,i,10,0,305,15,0,0
CURclassMarker,1607,2444,500,330,320,23.872,36,i,10,0,305,15,0,0
CURclassMarker,1607,2445,500,330,320,23.893,36,i,10,0,305,15,0,0
CURclassMarker,1607,2446,500,330,320,23.904,36,i,10,0,305,15,0,0
CURclassMarker,1607,2447,501,330,320,23.914,36,i,10,0,305,15,0,0
CURclassMarker,1607,2448,501,330,320,23.922,36,i,10,0,305,15,0,0
CURclassMarker,1607,2449,501,330,320,23.931,36,i,10,0,305,15,0,0
CURclassMarker,1607,2450,501,330,320,23.941,36,i,10,0,305,15,0,0
CURclassMarker,1607,2451,502,330,320,23.95,36,i,10,0,305,15,0,0
CURclassMarker,1607,2452,502,330,320,23.958,36,i,10,0,305,15,0,0
CURclassMarker,1607,2453,502,330,320,23.967,36,i,10,0,305,15,0,0
CURclassMarker,1607,2454,502,330,320,23.977,36,i,10,0,305,15,0,0
CURclassMarker,1607,2455,503,330,320,23.988,36,i,10,0,305,15,0,0
CURclassMarker,1607,2456,503,330,320,23.998,36,i,10,0,305,15,0,0
CURclassMarker,1607,2457,503,330,320,24.007,36,i,10,0,305,15,0,0
CURclassMarker,1607,2458,503,330,320,24.015,36,i,10,0,305,15,0,0
CURclassMarker,1607,2459,504,330,320,24.025,36,i,10,0,305,15,0,0
CURclassMarker,1607,2460,504,330,320,24.034,36,i,10,0,305,15,0,0
CURclassMarker,1607,2461,504,330,320,24.043,36,i,10,0,305,15,0,0
CURclassMarker,1607,2462,504,330,320,24.052,36,i,10,0,305,15,0,0
CURclassMarker,1607,2463,505,330,320,24.062,36,i,10,0,305,15,0,0
CURclassMarker,1607,2464,505,330,320,24.071,36,i,10,0,305,15,0,0
CURclassMarker,1607,2465,505,330,320,24.08,36,i,10,0,305,15,0,0
CURclassMarker,1607,2466,505,330,320,24.089,36,i,10,0,305,15,0,0
CURclassMarker,1607,2467,506,330,320,24.098,36,i,10,0,305,15,0,0
CURclassMarker,1607,2468,506,330,320,24.108,36,i,10,0,305,15,0,0
CURclassMarker,1607,2469,506,330,320,24.133,36,i,10,0,305,15,0,0
CURclassMarker,1607,2470,506,330,320,24.147,36,i,10,0,305,15,0,0
CURclassMarker,1607,2471,507,330,320,24.156,36,i,10,0,305,15,0,0
CURclassMarker,1607,2472,507,330,320,24.165,36,i,10,0,305,15,0,0
CURclassMarker,1607,2473,507,330,320,24.175,36,i,10,0,305,15,0,0
CURclassMarker,1607,2474,507,330,320,24.183,36,i,10,0,305,15,0,0
CURclassMarker,1607,2475,508,330,320,24.193,36,i,10,0,305,15,0,0
CURclassMarker,1607,2476,508,330,320,24.202,36,i,10,0,305,15,0,0
CURclassMarker,1607,2477,508,330,320,24.211,36,i,10,0,305,15,0,0
CURclassMarker,1607,2478,509,330,320,24.22,36,i,10,0,306,14,0,0
CURclassMarker,1607,2479,510,330,320,24.229,36,i,10,0,306,14,0,0
CURclassMarker,1607,2480,510,330,320,24.239,36,i,10,0,306,14,0,0
CURclassMarker,1607,2481,510,330,320,24.248,36,i,10,0,306,14,0,0
CURclassMarker,1607,2482,510,330,320,24.257,36,i,10,0,306,14,0,0
CURclassMarker,1607,2483,511,330,320,24.266,36,i,10,0,306,14,0,0
CURclassMarker,1607,2484,511,330,320,24.275,36,i,10,0,306,14,0,0
CURclassMarker,1607,2485,511,330,320,24.284,36,i,10,0,306,14,0,0
CURclassMarker,1607,2486,511,330,320,24.294,36,i,10,0,306,14,0,0
CURclassMarker,1607,2487,512,330,320,24.303,36,i,10,0,306,14,0,0
CURclassMarker,1607,2488,512,330,320,24.312,36,i,10,0,306,14,0,0
CURclassMarker,1607,2489,512,330,320,24.321,36,i,10,0,306,14,0,0
CURclassMarker,1607,2490,512,330,320,24.33,36,i,10,0,306,14,0,0
CURclassMarker,1607,2491,513,330,320,24.339,36,i,10,0,306,14,0,0
CURclassMarker,1607,2492,513,330,320,24.348,36,i,10,0,306,14,0,0
CURclassMarker,1607,2493,513,330,320,24.357,36,i,10,0,306,14,0,0
CURclassMarker,1607,2494,513,330,320,24.366,36,i,10,0,306,14,0,0
CURclassMarker,1607,2495,514,330,320,24.376,36,i,10,0,306,14,0,0
CURclassMarker,1607,2496,514,330,320,24.385,36,i,10,0,306,14,0,0
CURclassMarker,1607,2497,514,330,320,24.394,36,i,10,0,306,14,0,0
CURclassMarker,1607,2498,514,330,320,24.405,36,i,10,0,306,14,0,0
CURclassMarker,1607,2499,515,330,320,24.414,36,i,10,0,306,14,0,0
CURclassMarker,1607,2500,515,330,320,24.423,36,i,10,0,306,14,0,0
CURclassMarker,1607,2501,515,330,320,24.432,36,i,10,0,306,14,0,0
CURclassMarker,1607,2502,515,330,320,24.441,36,i,10,0,306,14,0,0
CURclassMarker,1607,2503,516,330,320,24.45,36,i,10,0,306,14,0,0
CURclassMarker,1607,2504,516,330,320,24.459,36,i,10,0,306,14,0,0
CURclassMarker,1607,2505,516,330,320,24.468,36,i,10,0,306,14,0,0
CURclassMarker,1607,2506,516,330,320,24.477,36,i,10,0,306,14,0,0
CURclassMarker,1607,2507,517,330,320,24.486,36,i,10,0,306,14,0,0
CURclassMarker,1607,2508,517,330,320,24.495,36,i,10,0,306,14,0,0
CURclassMarker,1607,2509,517,330,320,24.505,36,i,10,0,306,14,0,0
CURclassMarker,1607,2510,517,330,320,24.514,36,i,10,0,306,14,0,0
CURclassMarker,1607,2511,518,330,320,24.523,36,i,10,0,306,14,0,0
CURclassMarker,1607,2512,518,330,320,24.532,36,i,10,0,306,14,0,0
CURclassMarker,1607,2513,518,330,320,24.541,36,i,10,0,306,14,0,0
CURclassMarker,1607,2514,518,330,320,24.55,36,i,10,0,306,14,0,0
CURclassMarker,1607,2515,519,330,320,24.559,36,i,10,0,306,14,0,0
CURclassMarker,1607,2516,519,330,320,24.568,36,i,10,0,306,14,0,0
CURclassMarker,1607,2517,519,330,320,24.578,36,i,10,0,306,14,0,0
CURclassMarker,1607,2518,519,330,320,24.604,36,i,10,0,306,14,0,0
CURclassMarker,1607,2519,520,330,320,24.615,36,i,10,0,306,14,0,0
CURclassMarker,1607,2520,520,330,320,24.624,36,i,10,0,306,14,0,0
CURclassMarker,1607,2521,520,330,320,24.633,36,i,10,0,306,14,0,0
CURclassMarker,1607,2522,520,330,320,24.642,36,i,10,0,306,14,0,0
CURclassMarker,1607,2523,520,330,320,24.651,36,i,10,0,306,14,0,0
CURclassMarker,1607,2524,520,330,320,24.66,36,i,10,0,306,14,0,0
CURclassMarker,1607,2525,520,330,320,24.669,36,i,10,0,306,14,0,0
CURclassMarker,1607,2526,520,330,320,24.678,36,i,10,0,306,14,0,0
CURclassMarker,1607,2527,520,330,320,24.689,36,i,10,0,306,14,0,0
CURclassMarker,1607,2528,520,330,320,24.698,36,i,10,0,306,14,0,0
CURclassMarker,1607,2529,520,330,320,24.707,36,i,10,0,306,14,0,0
CURclassMarker,1607,2530,520,330,320,24.716,36,i,10,0,306,14,0,0
CURclassMarker,1607,2531,520,330,320,24.725,36,i,10,0,306,14,0,0
CURclassMarker,1607,2532,520,330,320,24.734,36,i,10,0,306,14,0,0
CURclassMarker,1607,2533,520,330,320,24.744,36,i,10,0,306,14,0,0
CURclassMarker,1607,2534,520,330,320,24.753,36,i,10,0,306,14,0,0
CURclassMarker,1607,2535,520,330,320,24.762,36,i,10,0,306,14,0,0
CURclassMarker,1607,2536,520,330,320,24.771,36,i,10,0,306,14,0,0
CURclassMarker,1607,2537,520,330,320,24.78,36,i,10,0,306,14,0,0
CURclassMarker,1607,2538,520,330,320,24.789,36,i,10,0,306,14,0,0
CURclassMarker,1607,2539,520,330,320,24.799,36,i,10,0,306,14,0,0
CURclassMarker,1607,2540,520,330,320,24.808,36,i,10,0,306,14,0,0
CURclassMarker,1607,2541,520,330,320,24.816,36,i,10,0,306,14,0,0
CURclassMarker,1607,2542,520,330,320,24.825,36,i,10,0,306,14,0,0
CURclassMarker,1607,2543,520,330,320,24.834,36,i,10,0,306,14,0,0
CURclassMarker,1607,2544,520,330,320,24.844,36,i,10,0,306,14,0,0
CURclassMarker,1607,2545,520,330,320,24.852,36,i,10,0,306,14,0,0
CURclassMarker,1607,2546,520,330,320,24.862,36,i,10,0,306,14,0,0
CURclassMarker,1607,2547,520,330,320,24.872,36,i,10,0,306,14,0,0
CURclassMarker,1607,2548,520,330,320,24.881,36,i,10,0,306,14,0,0
CURclassMarker,1607,2549,520,330,320,24.89,36,i,10,0,306,14,0,0
CURclassMarker,1607,2550,520,330,320,24.899,36,i,10,0,306,14,0,0
CURclassMarker,1607,2551,520,330,320,24.908,36,i,10,0,306,14,0,0
CURclassMarker,1607,2552,520,330,320,24.917,36,i,10,0,306,14,0,0
CURclassMarker,1607,2553,520,330,320,24.926,36,i,10,0,306,14,0,0
CURclassMarker,1607,2554,520,330,320,24.935,36,i,10,0,306,14,0,0
CURclassMarker,1607,2555,520,330,320,24.944,36,i,10,0,306,14,0,0
CURclassMarker,1607,2556,520,330,320,24.953,36,i,10,0,306,14,0,0
CURclassMarker,1607,2557,520,330,320,24.962,36,i,10,0,306,14,0,0
CURclassMarker,1607,2558,520,330,320,24.97,36,i,10,0,306,14,0,0
CURclassMarker,1607,2559,520,330,320,24.98,36,i,10,0,306,14,0,0
CURclassMarker,1607,2560,520,330,320,24.989,36,i,10,0,306,14,0,0
CURclassMarker,1607,2561,520,330,320,24.998,36,i,10,0,306,14,0,0
CURclassMarker,1607,2562,521,330,320,25.008,36,i,10,0,306,14,0,0
#Tests: 2562 (#crashing: 521) Memory: 36MB #DataRaceCandidates: 330
CURclassMarker,1607,2563,522,330,320,25.016,36,i,10,0,306,14,0,0
CURclassMarker,1607,2564,522,330,320,25.026,36,i,10,0,306,14,0,0
CURclassMarker,1607,2565,522,330,320,25.035,36,i,10,0,306,14,0,0
CURclassMarker,1607,2566,522,330,320,25.044,36,i,10,0,306,14,0,0
CURclassMarker,1607,2567,523,330,320,25.055,36,i,10,0,306,14,0,0
CURclassMarker,1607,2568,523,330,320,25.064,36,i,10,0,306,14,0,0
CURclassMarker,1607,2569,523,330,320,25.073,36,i,10,0,306,14,0,0
CURclassMarker,1607,2570,523,330,320,25.082,36,i,10,0,306,14,0,0
CURclassMarker,1607,2571,524,330,320,25.091,36,i,10,0,306,14,0,0
CURclassMarker,1607,2572,524,330,320,25.1,36,i,10,0,306,14,0,0
CURclassMarker,1607,2573,524,330,320,25.11,36,i,10,0,306,14,0,0
CURclassMarker,1607,2574,524,330,320,25.118,36,i,10,0,306,14,0,0
CURclassMarker,1607,2575,525,330,320,25.127,36,i,10,0,306,14,0,0
CURclassMarker,1607,2576,525,330,320,25.136,36,i,10,0,306,14,0,0
CURclassMarker,1607,2577,525,330,320,25.145,36,i,10,0,306,14,0,0
CURclassMarker,1607,2578,525,330,320,25.154,36,i,10,0,306,14,0,0
CURclassMarker,1607,2579,526,330,320,25.164,36,i,10,0,306,14,0,0
CURclassMarker,1607,2580,526,330,320,25.173,36,i,10,0,306,14,0,0
CURclassMarker,1607,2581,526,330,320,25.182,36,i,10,0,306,14,0,0
CURclassMarker,1607,2582,526,330,320,25.191,36,i,10,0,306,14,0,0
CURclassMarker,1607,2583,527,330,320,25.2,36,i,10,0,306,14,0,0
CURclassMarker,1607,2584,527,330,320,25.21,36,i,10,0,306,14,0,0
CURclassMarker,1607,2585,527,330,320,25.219,36,i,10,0,306,14,0,0
CURclassMarker,1607,2586,527,330,320,25.228,36,i,10,0,306,14,0,0
CURclassMarker,1607,2587,528,330,320,25.237,36,i,10,0,306,14,0,0
CURclassMarker,1607,2588,528,330,320,25.246,36,i,10,0,306,14,0,0
CURclassMarker,1607,2589,528,330,320,25.257,36,i,10,0,306,14,0,0
CURclassMarker,1607,2590,528,330,320,25.266,36,i,10,0,306,14,0,0
CURclassMarker,1607,2591,529,330,320,25.275,36,i,10,0,306,14,0,0
CURclassMarker,1607,2592,529,330,320,25.284,36,i,10,0,306,14,0,0
CURclassMarker,1607,2593,529,330,320,25.293,36,i,10,0,306,14,0,0
CURclassMarker,1607,2594,529,330,320,25.302,36,i,10,0,306,14,0,0
CURclassMarker,1607,2595,530,330,320,25.311,36,i,10,0,306,14,0,0
CURclassMarker,1607,2596,530,330,320,25.32,36,i,10,0,306,14,0,0
CURclassMarker,1607,2597,530,330,320,25.329,36,i,10,0,306,14,0,0
CURclassMarker,1607,2598,530,330,320,25.338,36,i,10,0,306,14,0,0
CURclassMarker,1607,2599,531,330,320,25.347,36,i,10,0,306,14,0,0
CURclassMarker,1607,2600,531,330,320,25.356,36,i,10,0,306,14,0,0
CURclassMarker,1607,2601,531,330,320,25.365,36,i,10,0,306,14,0,0
CURclassMarker,1607,2602,532,330,320,25.374,36,i,10,0,306,14,0,0
CURclassMarker,1607,2603,533,330,320,25.383,36,i,10,0,306,14,0,0
CURclassMarker,1607,2604,533,330,320,25.392,36,i,10,0,306,14,0,0
CURclassMarker,1607,2605,533,330,320,25.401,36,i,10,0,306,14,0,0
CURclassMarker,1607,2606,533,330,320,25.411,36,i,10,0,306,14,0,0
CURclassMarker,1607,2607,534,330,320,25.422,36,i,10,0,306,14,0,0
CURclassMarker,1607,2608,534,330,320,25.43,36,i,10,0,306,14,0,0
CURclassMarker,1607,2609,534,330,320,25.442,36,i,10,0,306,14,0,0
CURclassMarker,1607,2610,534,330,320,25.451,36,i,10,0,306,14,0,0
CURclassMarker,1607,2611,535,330,320,25.46,36,i,10,0,306,14,0,0
CURclassMarker,1607,2612,535,330,320,25.469,36,i,10,0,306,14,0,0
CURclassMarker,1607,2613,535,330,320,25.478,36,i,10,0,306,14,0,0
CURclassMarker,1607,2614,535,330,320,25.488,36,i,10,0,306,14,0,0
CURclassMarker,1607,2615,536,330,320,25.511,36,i,10,0,306,14,0,0
CURclassMarker,1607,2616,536,330,320,25.522,36,i,10,0,306,14,0,0
CURclassMarker,1607,2617,536,330,320,25.531,36,i,10,0,306,14,0,0
CURclassMarker,1607,2618,536,330,320,25.54,36,i,10,0,306,14,0,0
CURclassMarker,1607,2619,537,330,320,25.549,36,i,10,0,306,14,0,0
CURclassMarker,1607,2620,537,330,320,25.558,36,i,10,0,306,14,0,0
CURclassMarker,1607,2621,537,330,320,25.567,36,i,10,0,306,14,0,0
CURclassMarker,1607,2622,537,330,320,25.577,36,i,10,0,306,14,0,0
CURclassMarker,1607,2623,538,330,320,25.585,36,i,10,0,306,14,0,0
CURclassMarker,1607,2624,538,330,320,25.594,36,i,10,0,306,14,0,0
CURclassMarker,1607,2625,538,330,320,25.604,36,i,10,0,306,14,0,0
CURclassMarker,1607,2626,538,330,320,25.612,36,i,10,0,306,14,0,0
CURclassMarker,1607,2627,539,330,320,25.621,36,i,10,0,306,14,0,0
CURclassMarker,1607,2628,539,330,320,25.63,36,i,10,0,306,14,0,0
CURclassMarker,1607,2629,539,330,320,25.642,36,i,10,0,306,14,0,0
CURclassMarker,1607,2630,539,330,320,25.651,36,i,10,0,306,14,0,0
CURclassMarker,1607,2631,540,330,320,25.66,36,i,10,0,306,14,0,0
CURclassMarker,1607,2632,540,330,320,25.671,36,i,10,0,306,14,0,0
CURclassMarker,1607,2633,540,330,320,25.681,36,i,10,0,306,14,0,0
CURclassMarker,1607,2634,540,330,320,25.69,36,i,10,0,306,14,0,0
CURclassMarker,1607,2635,541,330,320,25.699,36,i,10,0,306,14,0,0
CURclassMarker,1607,2636,541,330,320,25.708,36,i,10,0,306,14,0,0
CURclassMarker,1607,2637,541,330,320,25.741,36,i,10,0,306,14,0,0
CURclassMarker,1607,2638,541,330,320,25.757,36,i,10,0,306,14,0,0
CURclassMarker,1607,2639,542,330,320,25.768,36,i,10,0,306,14,0,0
CURclassMarker,1607,2640,542,330,320,25.777,36,i,10,0,306,14,0,0
CURclassMarker,1607,2641,542,330,320,25.784,36,i,10,0,306,14,0,0
CURclassMarker,1607,2642,542,330,320,25.793,36,i,10,0,306,14,0,0
CURclassMarker,1607,2643,543,330,320,25.803,36,i,10,0,306,14,0,0
CURclassMarker,1607,2644,543,330,320,25.812,36,i,10,0,306,14,0,0
CURclassMarker,1607,2645,543,330,320,25.821,36,i,10,0,306,14,0,0
CURclassMarker,1607,2646,543,330,320,25.83,36,i,10,0,306,14,0,0
CURclassMarker,1607,2647,543,330,320,25.839,36,i,10,0,306,14,0,0
CURclassMarker,1607,2648,543,330,320,25.848,36,i,10,0,306,14,0,0
CURclassMarker,1607,2649,543,330,320,25.857,36,i,10,0,306,14,0,0
CURclassMarker,1607,2650,543,330,320,25.866,36,i,10,0,306,14,0,0
CURclassMarker,1607,2651,543,330,320,25.875,36,i,10,0,306,14,0,0
CURclassMarker,1607,2652,543,330,320,25.884,36,i,10,0,306,14,0,0
CURclassMarker,1607,2653,543,330,320,25.894,36,i,10,0,306,14,0,0
CURclassMarker,1607,2654,543,330,320,25.902,36,i,10,0,306,14,0,0
CURclassMarker,1607,2655,543,330,320,25.912,36,i,10,0,306,14,0,0
CURclassMarker,1607,2656,543,330,320,25.921,36,i,10,0,306,14,0,0
CURclassMarker,1607,2657,543,330,320,25.93,36,i,10,0,306,14,0,0
CURclassMarker,1607,2658,543,330,320,25.939,36,i,10,0,306,14,0,0
CURclassMarker,1607,2659,543,330,320,25.948,36,i,10,0,306,14,0,0
CURclassMarker,1607,2660,543,330,320,25.957,36,i,10,0,306,14,0,0
CURclassMarker,1607,2661,543,330,320,25.966,36,i,10,0,306,14,0,0
CURclassMarker,1607,2662,543,330,320,25.975,36,i,10,0,306,14,0,0
CURclassMarker,1607,2663,543,330,320,25.984,36,i,10,0,306,14,0,0
CURclassMarker,1607,2664,543,330,320,25.994,36,i,10,0,306,14,0,0
CURclassMarker,1607,2665,543,330,320,26.003,36,i,10,0,306,14,0,0
CURclassMarker,1607,2666,543,330,320,26.012,36,i,10,0,306,14,0,0
CURclassMarker,1607,2667,543,330,320,26.022,36,i,10,0,306,14,0,0
CURclassMarker,1607,2668,543,330,320,26.03,36,i,10,0,306,14,0,0
CURclassMarker,1607,2669,543,330,320,26.04,36,i,10,0,306,14,0,0
CURclassMarker,1607,2670,543,330,320,26.048,36,i,10,0,306,14,0,0
CURclassMarker,1607,2671,543,330,320,26.058,36,i,10,0,306,14,0,0
CURclassMarker,1607,2672,543,330,320,26.067,36,i,10,0,306,14,0,0
CURclassMarker,1607,2673,543,330,320,26.076,36,i,10,0,306,14,0,0
CURclassMarker,1607,2674,543,330,320,26.085,36,i,10,0,306,14,0,0
CURclassMarker,1607,2675,543,330,320,26.094,36,i,10,0,306,14,0,0
CURclassMarker,1607,2676,543,330,320,26.103,36,i,10,0,306,14,0,0
CURclassMarker,1607,2677,543,330,320,26.112,36,i,10,0,306,14,0,0
CURclassMarker,1607,2678,543,330,320,26.121,36,i,10,0,306,14,0,0
CURclassMarker,1607,2679,543,330,320,26.13,36,i,10,0,306,14,0,0
CURclassMarker,1607,2680,543,330,320,26.139,36,i,10,0,306,14,0,0
CURclassMarker,1607,2681,543,330,320,26.148,36,i,10,0,306,14,0,0
CURclassMarker,1607,2682,543,330,320,26.158,36,i,10,0,306,14,0,0
CURclassMarker,1607,2683,543,330,320,26.167,36,i,10,0,306,14,0,0
CURclassMarker,1607,2684,543,330,320,26.176,36,i,10,0,306,14,0,0
CURclassMarker,1607,2685,543,330,320,26.185,36,i,10,0,306,14,0,0
CURclassMarker,1607,2686,544,330,320,26.194,36,i,10,0,306,14,0,0
CURclassMarker,1607,2687,545,330,320,26.203,36,i,10,0,306,14,0,0
CURclassMarker,1607,2688,545,330,320,26.212,36,i,10,0,306,14,0,0
CURclassMarker,1607,2689,545,330,320,26.235,36,i,10,0,306,14,0,0
CURclassMarker,1607,2690,545,330,320,26.246,36,i,10,0,306,14,0,0
CURclassMarker,1607,2691,546,330,320,26.255,36,i,10,0,306,14,0,0
CURclassMarker,1607,2692,546,330,320,26.264,36,i,10,0,306,14,0,0
CURclassMarker,1607,2693,546,330,320,26.273,36,i,10,0,306,14,0,0
CURclassMarker,1607,2694,546,330,320,26.282,36,i,10,0,306,14,0,0
CURclassMarker,1607,2695,547,330,320,26.292,36,i,10,0,306,14,0,0
CURclassMarker,1607,2696,547,330,320,26.301,36,i,10,0,306,14,0,0
CURclassMarker,1607,2697,547,330,320,26.31,36,i,10,0,306,14,0,0
CURclassMarker,1607,2698,547,330,320,26.319,36,i,10,0,306,14,0,0
CURclassMarker,1607,2699,548,330,320,26.328,36,i,10,0,306,14,0,0
CURclassMarker,1607,2700,548,330,320,26.337,36,i,10,0,306,14,0,0
CURclassMarker,1607,2701,548,330,320,26.346,36,i,10,0,306,14,0,0
CURclassMarker,1607,2702,548,330,320,26.355,36,i,10,0,306,14,0,0
CURclassMarker,1607,2703,549,330,320,26.364,36,i,10,0,306,14,0,0
CURclassMarker,1607,2704,549,330,320,26.373,36,i,10,0,306,14,0,0
CURclassMarker,1607,2705,549,330,320,26.382,36,i,10,0,306,14,0,0
CURclassMarker,1607,2706,549,330,320,26.391,36,i,10,0,306,14,0,0
CURclassMarker,1607,2707,550,330,320,26.4,36,i,10,0,306,14,0,0
CURclassMarker,1607,2708,550,330,320,26.409,36,i,10,0,306,14,0,0
CURclassMarker,1607,2709,550,330,320,26.417,36,i,10,0,306,14,0,0
CURclassMarker,1607,2710,550,330,320,26.426,36,i,10,0,306,14,0,0
CURclassMarker,1607,2711,551,330,320,26.435,36,i,10,0,306,14,0,0
CURclassMarker,1607,2712,551,330,320,26.444,36,i,10,0,306,14,0,0
CURclassMarker,1607,2713,551,330,320,26.456,36,i,10,0,306,14,0,0
CURclassMarker,1607,2714,551,330,320,26.465,36,i,10,0,306,14,0,0
CURclassMarker,1607,2715,552,330,320,26.474,36,i,10,0,306,14,0,0
CURclassMarker,1607,2716,552,330,320,26.484,36,i,10,0,306,14,0,0
CURclassMarker,1607,2717,552,330,320,26.493,36,i,10,0,306,14,0,0
CURclassMarker,1607,2718,552,330,320,26.516,36,i,10,0,306,14,0,0
CURclassMarker,1607,2719,553,330,320,26.528,36,i,10,0,306,14,0,0
CURclassMarker,1607,2720,553,330,320,26.537,36,i,10,0,306,14,0,0
CURclassMarker,1607,2721,553,330,320,26.546,36,i,10,0,306,14,0,0
CURclassMarker,1607,2722,553,330,320,26.557,36,i,10,0,306,14,0,0
CURclassMarker,1607,2723,554,330,320,26.566,36,i,10,0,306,14,0,0
CURclassMarker,1607,2724,554,330,320,26.575,36,i,10,0,306,14,0,0
CURclassMarker,1607,2725,554,330,320,26.584,36,i,10,0,306,14,0,0
CURclassMarker,1607,2726,555,330,320,26.593,36,i,10,0,306,14,0,0
CURclassMarker,1607,2727,556,330,320,26.602,36,i,10,0,306,14,0,0
CURclassMarker,1607,2728,556,330,320,26.611,36,i,10,0,306,14,0,0
CURclassMarker,1607,2729,556,330,320,26.622,36,i,10,0,306,14,0,0
CURclassMarker,1607,2730,556,330,320,26.632,36,i,10,0,306,14,0,0
CURclassMarker,1607,2731,557,330,320,26.641,36,i,10,0,306,14,0,0
CURclassMarker,1607,2732,557,330,320,26.65,36,i,10,0,306,14,0,0
CURclassMarker,1607,2733,557,330,320,26.659,36,i,10,0,306,14,0,0
CURclassMarker,1607,2734,557,330,320,26.668,36,i,10,0,306,14,0,0
CURclassMarker,1607,2735,558,330,320,26.678,36,i,10,0,306,14,0,0
CURclassMarker,1607,2736,558,330,320,26.687,36,i,10,0,306,14,0,0
CURclassMarker,1607,2737,558,330,320,26.696,36,i,10,0,306,14,0,0
CURclassMarker,1607,2738,558,330,320,26.704,36,i,10,0,306,14,0,0
CURclassMarker,1607,2739,559,330,320,26.714,36,i,10,0,306,14,0,0
CURclassMarker,1607,2740,559,330,320,26.723,36,i,10,0,306,14,0,0
CURclassMarker,1607,2741,559,330,320,26.732,36,i,10,0,306,14,0,0
CURclassMarker,1607,2742,559,330,320,26.741,36,i,10,0,306,14,0,0
CURclassMarker,1607,2743,560,330,320,26.75,36,i,10,0,306,14,0,0
CURclassMarker,1607,2744,560,330,320,26.759,36,i,10,0,306,14,0,0
CURclassMarker,1607,2745,560,330,320,26.768,36,i,10,0,306,14,0,0
CURclassMarker,1607,2746,560,330,320,26.777,36,i,10,0,306,14,0,0
CURclassMarker,1607,2747,561,330,320,26.786,36,i,10,0,306,14,0,0
CURclassMarker,1607,2748,561,330,320,26.795,36,i,10,0,306,14,0,0
CURclassMarker,1607,2749,561,330,320,26.805,36,i,10,0,306,14,0,0
CURclassMarker,1607,2750,561,330,320,26.828,36,i,10,0,306,14,0,0
CURclassMarker,1607,2751,562,330,320,26.839,36,i,10,0,306,14,0,0
CURclassMarker,1607,2752,562,330,320,26.848,36,i,10,0,306,14,0,0
CURclassMarker,1607,2753,562,330,320,26.857,36,i,10,0,306,14,0,0
CURclassMarker,1607,2754,562,330,320,26.866,36,i,10,0,306,14,0,0
CURclassMarker,1607,2755,563,330,320,26.876,36,i,10,0,306,14,0,0
CURclassMarker,1607,2756,563,330,320,26.884,36,i,10,0,306,14,0,0
CURclassMarker,1607,2757,563,330,320,26.894,36,i,10,0,306,14,0,0
CURclassMarker,1607,2758,563,330,320,26.902,36,i,10,0,306,14,0,0
CURclassMarker,1607,2759,564,330,320,26.912,36,i,10,0,306,14,0,0
CURclassMarker,1607,2760,564,330,320,26.921,36,i,10,0,306,14,0,0
CURclassMarker,1607,2761,564,330,320,26.93,36,i,10,0,306,14,0,0
CURclassMarker,1607,2762,564,330,320,26.953,36,i,10,0,306,14,0,0
CURclassMarker,1607,2763,565,330,320,26.964,36,i,10,0,306,14,0,0
CURclassMarker,1607,2764,565,330,320,26.974,36,i,10,0,306,14,0,0
CURclassMarker,1607,2765,565,330,320,26.982,36,i,10,0,306,14,0,0
CURclassMarker,1607,2766,565,330,320,26.991,36,i,10,0,306,14,0,0
CURclassMarker,1607,2767,566,330,320,27,36,i,10,0,306,14,0,0
CURclassMarker,1607,2768,566,330,320,27.01,36,i,10,0,306,14,0,0
CURclassMarker,1607,2769,566,330,320,27.021,36,i,10,0,306,14,0,0
CURclassMarker,1607,2770,566,330,320,27.03,36,i,10,0,306,14,0,0
CURclassMarker,1607,2771,566,330,320,27.039,36,i,10,0,306,14,0,0
